SK242,2-1,3
SK242,2-2,9.1
SK242,3,13.5
SK243,2-1,3.7
SK243,2-2,13
SK243,3,14.5
SK244,0,1
SK244,2-1,10.5
SK244,2-2,18
SK244,3,24
SK245,0,3.4
SK245,2-1,14.2
SK245,2-2,18.6
SK245,3,24.4
SK246,2-1,3.4
SK246,2-2,15.5
SK246,3,18.2
SK246,4,25.5
SK247,2-1,2.5
SK247,2-2,11.1
SK247,2-2,29.7
SK248,0-1,0.6
SK248,0,1.5
SK248,2-2,12.9
SK249,0-1,0.8
SK249,0,3.7
SK249,1-1,6.3
SK249,2-1,12
SK249,2-2,15.8
SK249,3,17.6
SK250,0-1,1
SK250,0,3.3
SK250,2-2,6
SK250,3,12
SK250,4,17.2
SK251,0-1,0.6
SK251,2-2,6.4
SK251,4,13
SK252,0-1,1
SK252,0-1,1.5
SK252,0-1,8
SK253,0-1,0.7
SK253,2-2,4
SK253,3,4.8
SK253,4,8.8
SK254,0,0.8
SK254,2-1,5
SK254,2-2,8
SK254,3,13
SK255,0,1
SK255,2-1,3
SK255,2-2,9
SK255,3,15.5
SK256,0,0.9
SK256,2-1,4.1
SK256,2-2,7.4
SK256,3,13
SK257,0,1.1
SK257,2-1,3
SK257,2-2,4.9
SK257,3,10
SK258,0,2
SK258,2-1,3.5
SK258,2-2,14
SK258,3,22
SK259,0,1
SK259,2-1,3
SK259,2-2,15
SK259,3,18.4
SK259,4,23
SK260,0-1,1
SK260,2-1,5
SK260,2-2,14.7
SK260,3,19.5
SK260,4,20.1
SK261,0,2.5
SK261,2-1,6.9
SK261,2-2,8.8
SK261,3,15.5
SK262,1-1,0.8
SK262,2-1,1.5
SK262,2-2,16.5
SK262,2-2,22.8
SK262,3,26.1
SK263,0-1,1
SK263,0,4.5
SK263,2-1,10.4
SK263,2-2,12.4
SK263,4,17.6
SK264,0-1,0.8
SK264,0,5.5
SK264,1-1,8.5
SK264,2-1,11.4
SK264,2-2,12.9
SK264,3,18.2
SK265,0-1,0.5
SK265,0,1.2
SK265,1-1,8.3
SK265,2-1,15.8
SK266,0-1,1.5
SK266,0,3.8
SK266,1-1,6
SK266,2-1,15.8
SK267,0-1,0.7
SK267,0,2.4
SK267,2-2,6.7
SK267,3,9.6
SK267,4,14
SK268,0-1,1
SK268,0-1,8
SK269,0-1,1
SK269,0,6
SK269,2-1,11
SK269,2-2,12
SK269,4,17.5
SK270,0,2.1
SK270,1-1,5.4
SK270,2-2,11.4
SK270,3,15.7
SK271,0,2
SK271,2-1,5.6
SK271,2-2,12.7
SK272,0,1.1
SK272,2-1,6.5
SK272,2-2,14
SK273,0,3.5
SK273,2-1,4.9
SK273,2-2,17
SK273,3,21.9
SK274,0,3.4
SK274,2-1,10.9
SK274,2-2,11.9
SK274,3,14.1
SK274,4,17.5
SK275,0-1,1.5
SK275,0,2
SK275,1-1,3
SK275,2-1,4.9
SK275,2-2,8.7
SK275,4,15.6
SK276,0,3
SK276,2-1,5.4
SK276,2-2,8.8
SK276,3,11.2
SK277,0-1,0.7
SK277,0,1.9
SK277,2-1,13.3
SK277,2-2,16.3
SK277,3,20.4
SK278,0-1,5.2
SK278,0,9.5
SK278,0-1,10.5
SK279,0-1,3.3
SK279,0,5.1
SK279,2-2,7.3
SK279,3,10.7
SK279,4,13.6
SK280,0,2.5
SK280,2-1,5.8
SK280,2-2,10.5
SK281,0-1,1.7
SK281,0,4.1
SK281,2-1,8.3
SK282,0,2.6
SK282,2-1,7.6
SK282,2-2,11.8
SK282,3,15.8
SK283,0-1,1.2
SK283,2-1,3.5
SK283,2-2,15
SK283,3,20.3
SK284,0-1,0.8
SK284,2-1,3.4
SK284,2-2,10.8
SK284,3,12.4
SK284,4,17
SK285,2-1,3.4
SK285,2-2,4.9
SK285,4,10.8
SK286,0-1,3
SK286,2-1,6.7
SK286,2-2,9.5
SK286,3,14.2
SK287,2-1,3.5
SK287,2-2,6.3
SK287,4,11.6
SK288,0-1,1.2
SK288,0,4.5
SK288,1-1,7.8
SK288,2-1,12.8
SK288,2-2,14.8
SK288,3,16.8
SK288,4,22
SK289,0-1,1.6
SK289,1-1,2.9
SK289,2-1,7.2
SK289,2-2,12.6
SK289,2-2,25.6
SK289,3,27.6
SK290,1-1,2
SK290,2-1,4.2
SK290,2-2,7.2
SK290,3,9.5
SK290,2-2,12.5
SK290,4,17.4
SK291,0-1,2.4
SK291,0,3.5
SK291,1-1,5.5
SK291,2-2,8
SK291,3,9.1
SK291,4,13.4
SK292,0-1,6.5
SK292,0-1,10.5
SK293,2-2,6.4
SK293,3,9.4
SK293,4,13.4
SK294,0,1.6
SK294,1-1,3.5
SK294,2-2,9.2
SK294,3,15.7
SK295,0-1,1.1
SK295,2-2,5
SK295,3,8.4
SK295,4,13.4
SK296,0,1.5
SK296,2-1,5.9
SK296,2-2,9.7
SK296,3,15.7
SK297,0,1
SK297,2-1,12
SK297,2-2,16.5
SK298,2-1,3.5
SK298,2-2,11.2
SK298,4,13.1
SK299,0-1,0.6
SK299,0-1,1.5
SK299,0,3.9
SK299,1-1,8.3
SK299,2-2,9.8
SK299,4,10.7
SK299,2-2,12.4
SK299,4,16
SK299,2-2,17.8
SK299,4,21.4
SK300,0-1,1
SK300,0,2
SK300,1-1,3.5
SK300,2-2,7.5
SK300,3,11.4
SK300,4,16.5
SK301,0-1,0.5
SK301,2-1,1.9
SK301,3,22.9
SK301,2-1,26
SK302,1-1,0.8
SK302,2-1,2
SK302,2-2,15.4
SK302,2-2,20.2
SK302,3,24.8
SK303,0-1,0.6
SK303,0-1,2.5
SK303,1-1,3.6
SK303,2-2,6.5
SK303,4,11
SK304,2-1,0.7
SK304,2-2,10.7
SK304,2-2,22.4
SK304,4,27.6
SK305,0-1,0.8
SK305,2-1,3.4
SK305,2-2,15.2
SK305,4,20.4
SK306,0-1,1
SK306,2-2,1.6
SK306,3,3.2
SK306,4,6.9
SK307,0-1,0.6
SK307,2-2,3.5
SK307,3,5
SK307,2-2,6.4
SK307,4,7.9
SK307,2-2,11.8
SK307,4,16.8
SK308,0-1,0.5
SK308,2-1,4.8
SK308,2-2,8.4
SK308,4,15.2
SK309,0-1,0.8
SK309,0-1,1.1
SK309,3,3.4
SK309,4,5
SK309,2-2,5.9
SK309,4,8
SK310,0-1,3.6
SK310,2-2,6.3
SK310,4,12
SK311,0,3
SK311,2-1,9.4
SK311,2-2,10.9
SK311,3,14.7
SK312,0,1.5
SK312,2-1,9.2
SK312,2-2,13.2
SK312,3,15.7
SK313,0,0.9
SK313,2-1,6.5
SK313,2-2,9.3
SK313,4,15.6
SK314,2-1,4.2
SK314,2-2,7.5
SK314,4,13.2
SK315,0-1,2
SK315,1-1,3.4
SK315,2-1,10.4
SK316,0-1,2.5
SK316,1-1,6.1
SK316,2-1,15.8
SK316,2-2,20
SK316,3,22.2
SK316,2-2,23.5
SK316,3,24.3
SK317,1-1,1.3
SK317,2-1,4.2
SK317,2-2,14.6
SK317,2-2,20.4
SK317,4,24.8
SK318,0-1,0.8
SK318,1-1,4.2
SK318,2-1,10.1
SK318,2-2,12
SK318,4,13.8
SK318,2-2,14
SK318,4,15.8
SK319,2-1,2.6
SK319,2-2,9
SK319,4,12.5
SP01,0,1.3
SP01,2-1,3
SP01,2-2,10
SP01,3,13
SP01,4,17
SP02,2-1,2.5
SP02,2-2,8.6
SP02,3,12.3
SP03,2-1,8.7
SP03,2-2,15.6
SP04,0,3
SP04,2-1,5
SP04,2-2,13.8
SP04,3,15.5
SP05,0,3.4
SP05,2-1,8.7
SP05,2-2,18.1
SP05,3,19.1
SP06,2-1,3.5
SP06,2-2,12.5
SP07,2-1,3.5
SP07,2-2,15.6
SP07,3,22.4
SP08,2-1,3.5
SP08,2-2,12.8
SP09,0,1
SP09,2-1,5.1
SP09,2-2,11.2
SP10,0-1,1.6
SP10,0,2.2
SP10,2-1,3
SP10,2-2,4.6
SP10,3,7.3
SP10,4,11.2
SP11,0-1,0.8
SP11,1-1,3.4
SP11,2-1,10.4
SP11,2-2,12.8
SP11,3,17.7
SP12,0-1,1
SP12,2-2,6.3
SP12,3,9.8
SP12,4,13.2
SP13,0-1,0.7
SP13,0,2.4
SP13,2-1,8.8
SP13,2-2,16.2
SP13,3,20.2
SP14,0-1,1.3
SP14,2-1,3
SP14,2-2,4.2
SP14,4,8.1
SP15,0,2
SP15,2-1,5.9
SP15,3,10.9
SP16,0,5.2
SP16,2-2,13
SP16,3,15.6
SP17,0,1.2
SP17,2-1,8.4
SP17,2-2,12.4
SP17,4,14.5
SP18,0,1.5
SP18,2-1,5.7
SP18,2-2,11
SP18,3,15.6
SP19,0,1.5
SP19,2-1,6.3
SP19,2-2,8.9
SP19,3,17.8
SP20,2-1,4.8
SP20,2-2,8.3
SP20,3,17.8
SP21,0-1,2
SP21,2-2,10.5
SP22,0-1,4
SP22,2-2,10.9
SP23,0-1,1.3
SP23,2-2,3.8
SP23,1-3,8.7
SP24,0-1,1.2
SP24,1-1,3.4
SP24,2-1,10.4
SP25,2-1,3.9
SP25,2-2,4.7
SP25,3,11
SP26,0-1,7.5
SP26,2-1,9.7
SP26,4,14
SP27,0,1.6
SP27,1-1,3
SP27,2-1,6.4
SP27,2-2,13.2
SP27,3,15.7
SP28,0-1,1
SP28,0-1,6
SP28,0-1,15
SP29,0-1,2
SP29,2-1,5
SP29,2-2,6.3
SP29,3,12.3
SP29,4,15.8
SP30,0-1,0.7
SP30,2-2,2.5
SP31,0,2.2
SP31,0-1,3.1
SP31,2-2,4.6
SP32,0-1,1
SP32,0,1.6
SP32,1-1,3.4
SP32,2-1,15.8
SP33,0-1,1
SP33,2-1,11
SP33,2-2,20.6
SP34,0-1,1.5
SP34,2-1,6.4
SP34,2-2,15.8
SP35,0-1,0.7
SP35,2-2,8
SP35,3,16.3
SP35,4,19
SP36,0-1,0.8
SP36,0-1,1.5
SP36,2-2,4.8
SP36,3,6.5
SP36,4,11.3
SP37,2-2,5
SP37,3,7
SP37,4,11.6
SP38,0-1,1.3
SP38,0,4.1
SP38,2-1,12.8
SP39,0-1,0.7
SP39,0,2
SP39,2-1,8.8
SP39,2-2,9.8
SP39,3,16
SP39,4,23.8
SP40,0-1,1.5
SP40,0,4.05
SP40,2-1,16.8
SP40,3,20.8
SP41,0-1,2
SP41,2-1,11
SP41,2-2,13.6
SP41,3,15.6
